label,"x0,y0,z0","x1,y1,z1","x2,y2,z2","x3,y3,z3","x4,y4,z4","x5,y5,z5","x6,y6,z6","x7,y7,z7","x8,y8,z8","x9,y9,z9","x10,y10,z10","x11,y11,z11","x12,y12,z12","x13,y13,z13","x14,y14,z14","x15,y15,z15","x16,y16,z16","x17,y17,z17","x18,y18,z18","x19,y19,z19","x20,y20,z20"
Z,0.7274664640426636,0.6505258679389954,3.2861564136510424e-07,0.7140094637870789,0.5970445275306702,-0.002542702713981271,0.7169570326805115,0.5365679860115051,-0.011751122772693634,0.7271118760108948,0.4914228320121765,-0.02138400822877884,0.7341581583023071,0.4569239318370819,-0.03253840655088425,0.716221034526825,0.5252668857574463,-0.033135004341602325,0.7286983728408813,0.4549064636230469,-0.05430140718817711,0.7389327883720398,0.40623584389686584,-0.06697829812765121,0.747207760810852,0.36582934856414795,-0.07512164115905762,0.7271578907966614,0.5357164144515991,-0.0434378907084465,0.741237998008728,0.4602455794811249,-0.06557460129261017,0.7514119148254395,0.40165212750434875,-0.07916542142629623,0.7604590058326721,0.3492100238800049,-0.08848509192466736,0.7425470948219299,0.554226815700531,-0.05244104564189911,0.7598798871040344,0.4850691258907318,-0.07285328209400177,0.7743655443191528,0.43313509225845337,-0.08351457864046097,0.786604642868042,0.3870099186897278,-0.09015990793704987,0.760975182056427,0.5772657990455627,-0.060608092695474625,0.7736524343490601,0.5309031009674072,-0.07681091874837875,0.78335040807724,0.4959636330604553,-0.08268105238676071,0.7930695414543152,0.46425679326057434,-0.08651097863912582
Z,0.7146687507629395,0.9612098932266235,4.861814204559778e-07,0.6722140312194824,0.8832594156265259,-0.0014268843224272132,0.6774178743362427,0.7779731154441833,-0.0055757868103682995,0.6954888701438904,0.7093613147735596,-0.015732211992144585,0.7074463963508606,0.6497241854667664,-0.02683459036052227,0.7001669406890869,0.6623108983039856,0.009410536848008633,0.7172271013259888,0.5487946271896362,-0.011654919013381004,0.7287364602088928,0.4710589051246643,-0.031621646136045456,0.7446572780609131,0.4039250314235687,-0.046275004744529724,0.7156059145927429,0.660354495048523,-0.009090318344533443,0.7299346327781677,0.5347049832344055,-0.02903488278388977,0.7449293732643127,0.44531309604644775,-0.04950118809938431,0.7638386487960815,0.3663932979106903,-0.06397450715303421,0.7355749607086182,0.6773746609687805,-0.030698586255311966,0.7527753710746765,0.5534718632698059,-0.050321731716394424,0.7694107294082642,0.471424400806427,-0.06495542079210281,0.7851492166519165,0.4007199704647064,-0.07485878467559814,0.7569748759269714,0.7073367834091187,-0.05403033271431923,0.7707005739212036,0.6081991195678711,-0.06916891783475876,0.7809038758277893,0.5431721210479736,-0.07515520602464676,0.7911900281906128,0.4860333204269409,-0.07964655011892319
Z,0.7256041765213013,0.6477822065353394,3.6862419960925763e-07,0.7216207981109619,0.6016685962677002,-0.00825710128992796,0.7300596833229065,0.5434464812278748,-0.01786227524280548,0.7430919408798218,0.4992290735244751,-0.026950238272547722,0.751643180847168,0.4618218243122101,-0.037388138473033905,0.7268404364585876,0.5222787857055664,-0.030082019045948982,0.7392478585243225,0.45447397232055664,-0.05056878551840782,0.7462900876998901,0.40476319193840027,-0.06395061314105988,0.7521238327026367,0.364496111869812,-0.07293389737606049,0.7327342629432678,0.5298814177513123,-0.037652261555194855,0.7488905787467957,0.45887264609336853,-0.056754354387521744,0.7597789764404297,0.4055083394050598,-0.06911955773830414,0.7695883512496948,0.35986948013305664,-0.07786083221435547,0.7425026893615723,0.5473737716674805,-0.045182034373283386,0.7602239847183228,0.4807409644126892,-0.06306979060173035,0.7744529247283936,0.4330972135066986,-0.07224100828170776,0.7858473062515259,0.39209654927253723,-0.07846859097480774,0.7554826140403748,0.5721338391304016,-0.05284919589757919,0.7706131339073181,0.528709352016449,-0.06862961500883102,0.7807384729385376,0.4954949915409088,-0.07424279302358627,0.7894110083580017,0.46612992882728577,-0.07794444262981415
Z,0.7170692682266235,0.9614049196243286,4.6603241798948147e-07,0.6735053062438965,0.8857258558273315,-0.002797899767756462,0.6778742074966431,0.780449628829956,-0.0073970165103673935,0.6960769891738892,0.7110428810119629,-0.017623312771320343,0.7091153264045715,0.6514794230461121,-0.028569160029292107,0.7002853155136108,0.6636567115783691,0.007709178142249584,0.715999186038971,0.5502392053604126,-0.013342829421162605,0.7269760370254517,0.4731043577194214,-0.03317249193787575,0.7423529028892517,0.4068235754966736,-0.047656312584877014,0.7157620191574097,0.6614795327186584,-0.009835036471486092,0.7283013463020325,0.5378006100654602,-0.029576273635029793,0.742691695690155,0.4497542977333069,-0.04954932630062103,0.7613722681999207,0.37175947427749634,-0.06367505341768265,0.736031174659729,0.6779346466064453,-0.030510496348142624,0.7519804835319519,0.555684506893158,-0.04945749044418335,0.7680680751800537,0.4753692150115967,-0.06323795765638351,0.7838980555534363,0.4059525430202484,-0.07264549285173416,0.7577261924743652,0.7070773839950562,-0.05309395492076874,0.7701683640480042,0.6091612577438354,-0.06744781136512756,0.7799820899963379,0.5448131561279297,-0.07280924916267395,0.7902556657791138,0.4880412817001343,-0.07682650536298752
Z,0.7240643501281738,0.6444327235221863,3.242881234655215e-07,0.716660737991333,0.5975335240364075,-0.008169804699718952,0.7218033671379089,0.5369629263877869,-0.017154281958937645,0.7311083674430847,0.4928607642650604,-0.025717733427882195,0.7373653650283813,0.4583165943622589,-0.03574752435088158,0.7278742790222168,0.5185030102729797,-0.028278475627303123,0.7394784092903137,0.453768789768219,-0.04843476787209511,0.7460688352584839,0.40578603744506836,-0.0622660256922245,0.7517514824867249,0.3654618263244629,-0.07169270515441895,0.7370415329933167,0.5275546908378601,-0.035517238080501556,0.7519344687461853,0.46189039945602417,-0.05419651046395302,0.760459303855896,0.40953487157821655,-0.06717398762702942,0.7687608003616333,0.3618743121623993,-0.0764274001121521,0.7479644417762756,0.5464462041854858,-0.042783185839653015,0.7643397450447083,0.484567254781723,-0.06061285734176636,0.7761217951774597,0.4373396635055542,-0.07015360891819,0.7866480946540833,0.3948655128479004,-0.07642260938882828,0.7596471905708313,0.5721743702888489,-0.050180044025182724,0.7729727029800415,0.5300977230072021,-0.06587927788496017,0.7826026082038879,0.49733760952949524,-0.07139474153518677,0.7920621037483215,0.46852970123291016,-0.07485605776309967
Z,0.7172150015830994,0.9613114595413208,5.139650625096692e-07,0.6743301749229431,0.89483243227005,-0.006227877456694841,0.6785662174224854,0.7982582449913025,-0.014303750358521938,0.6996974349021912,0.7346804738044739,-0.027413038536906242,0.7151268124580383,0.6802850961685181,-0.04127829894423485,0.699776828289032,0.6622710227966309,0.001661428133957088,0.7119744420051575,0.5450912117958069,-0.02116323634982109,0.7217349410057068,0.4657960534095764,-0.042088303714990616,0.7366706728935242,0.3982677161693573,-0.057315677404403687,0.7147859334945679,0.6594107747077942,-0.015282051637768745,0.7254161834716797,0.5331035852432251,-0.03682992234826088,0.7401576638221741,0.44295603036880493,-0.05847485736012459,0.7595227956771851,0.36445531249046326,-0.07391458749771118,0.7338554859161377,0.6758559942245483,-0.03532307222485542,0.7498573660850525,0.5516632795333862,-0.055703915655612946,0.766313910484314,0.4698394536972046,-0.07124949991703033,0.782516360282898,0.3994464874267578,-0.08187942951917648,0.7543471455574036,0.7049233317375183,-0.057428028434515,0.7671367526054382,0.6050238609313965,-0.073176808655262,0.7766062617301941,0.5391547679901123,-0.08010357618331909,0.7857345342636108,0.4813918471336365,-0.08520922809839249
Z,0.7175231575965881,0.6390914916992188,3.9450654298889276e-07,0.7086300253868103,0.5895857214927673,-0.01646638661623001,0.7147352695465088,0.526073157787323,-0.0312329288572073,0.7265285849571228,0.47902289032936096,-0.043672990053892136,0.7365589141845703,0.44102439284324646,-0.057741645723581314,0.7218914031982422,0.5148538947105408,-0.04619003087282181,0.7364646792411804,0.4519674479961395,-0.0735907033085823,0.746102511882782,0.4048951268196106,-0.09190124273300171,0.7549368143081665,0.36432597041130066,-0.10404379665851593,0.7317318916320801,0.5287421345710754,-0.05111914873123169,0.7501680254936218,0.46502047777175903,-0.07680625468492508,0.7605104446411133,0.4126449227333069,-0.09258090704679489,0.7707390785217285,0.3645276427268982,-0.1036747395992279,0.742669939994812,0.5521072745323181,-0.05606967955827713,0.7613634467124939,0.4936051368713379,-0.07860449701547623,0.7737030386924744,0.44669294357299805,-0.08723213523626328,0.785808265209198,0.4042285084724426,-0.09277637302875519,0.7540244460105896,0.5818273425102234,-0.061728447675704956,0.7669032216072083,0.5418818593025208,-0.08039742708206177,0.776421308517456,0.5082966685295105,-0.08533605188131332,0.7860094904899597,0.4783998727798462,-0.08836926519870758
Z,0.7130584716796875,0.9616497755050659,5.105840159558284e-07,0.6701990365982056,0.8928951025009155,-0.003918711096048355,0.6734027862548828,0.7920699715614319,-0.010887015610933304,0.6926882266998291,0.727281928062439,-0.02336123399436474,0.7085362076759338,0.6712806224822998,-0.036918241530656815,0.692466676235199,0.6629942655563354,0.0019903180655092,0.7057050466537476,0.5454232692718506,-0.021359069272875786,0.7156875729560852,0.4644445478916168,-0.04247990623116493,0.7302138805389404,0.3949427008628845,-0.05793851241469383,0.7079595923423767,0.6594452857971191,-0.0158866997808218,0.7190455794334412,0.5315385460853577,-0.038829270750284195,0.7338273525238037,0.4403594732284546,-0.06059696152806282,0.7523157000541687,0.35970616340637207,-0.0758855789899826,0.7276525497436523,0.6752489805221558,-0.03661658242344856,0.7431306838989258,0.5491345524787903,-0.05818238481879234,0.7592635750770569,0.4663478136062622,-0.07334135472774506,0.7744903564453125,0.39515718817710876,-0.08338635414838791,0.7484359741210938,0.7037915587425232,-0.05916375666856766,0.7609037160873413,0.6033201813697815,-0.07577373087406158,0.7705380320549011,0.536733865737915,-0.08256562799215317,0.7801104784011841,0.4781700372695923,-0.0874069556593895
Z,0.7150365114212036,0.6286212801933289,3.6922287449669966e-07,0.7071843147277832,0.576373279094696,-0.01388642843812704,0.7152515649795532,0.5120657682418823,-0.027300793677568436,0.7292621731758118,0.4648350775241852,-0.03915707394480705,0.7403837442398071,0.42833012342453003,-0.05265400931239128,0.7153470516204834,0.5092613101005554,-0.044609833508729935,0.7276135683059692,0.4441986083984375,-0.07208030670881271,0.7360708117485046,0.39681512117385864,-0.0898871198296547,0.7431640028953552,0.35545477271080017,-0.10144738107919693,0.7246621251106262,0.5222793221473694,-0.05110223963856697,0.7395956516265869,0.45542725920677185,-0.07727255672216415,0.7477671504020691,0.399929404258728,-0.09251973778009415,0.7556558847427368,0.3490910530090332,-0.1028810515999794,0.7362978458404541,0.5447405576705933,-0.05754267796874046,0.7531653046607971,0.48311999440193176,-0.08186337351799011,0.7650671005249023,0.434004545211792,-0.09199491888284683,0.7759244441986084,0.3895954191684723,-0.09790434688329697,0.7499426603317261,0.5733171105384827,-0.06430775672197342,0.7629019618034363,0.5311975479125977,-0.08452282845973969,0.7720445394515991,0.49642571806907654,-0.09057461470365524,0.7810347080230713,0.4657176733016968,-0.09407863020896912
Z,0.7083235383033752,0.9627764225006104,5.178213200451864e-07,0.6680103540420532,0.8875396847724915,-0.002719675190746784,0.6709653735160828,0.7833528518676758,-0.008161306381225586,0.6887890696525574,0.7163168787956238,-0.019411781802773476,0.7063214778900146,0.6592977643013,-0.031629130244255066,0.6900567412376404,0.6677511930465698,0.005349048878997564,0.7051215767860413,0.5504932403564453,-0.017499618232250214,0.717516303062439,0.47014379501342773,-0.03791331499814987,0.7340880632400513,0.40144822001457214,-0.052562322467565536,0.7048835158348083,0.664304792881012,-0.01252319198101759,0.7178882956504822,0.5357841849327087,-0.035780832171440125,0.7348605394363403,0.44388043880462646,-0.05659336969256401,0.7548330426216125,0.3629339933395386,-0.07060784101486206,0.724595844745636,0.6792381405830383,-0.033471666276454926,0.7392269372940063,0.5531153082847595,-0.05521378293633461,0.7564720511436462,0.46894872188568115,-0.0697578564286232,0.7729156613349915,0.3968844711780548,-0.07880638539791107,0.7456713914871216,0.7063612937927246,-0.05617304891347885,0.7565798163414001,0.6044955849647522,-0.07245399057865143,0.7663261890411377,0.5377213358879089,-0.07859078049659729,0.7765487432479858,0.4794674515724182,-0.08276556432247162
Z,0.7136089205741882,0.6284140944480896,4.226363614634465e-07,0.7141968011856079,0.5769155621528625,-0.01096067950129509,0.7271814942359924,0.5238506197929382,-0.02796797826886177,0.7483410239219666,0.4895101487636566,-0.043716736137866974,0.7662943601608276,0.4600309133529663,-0.062019772827625275,0.7137272953987122,0.5102981328964233,-0.054698504507541656,0.7256274819374084,0.4428401291370392,-0.08421017974615097,0.7331284880638123,0.3933139443397522,-0.10308870673179626,0.7394012212753296,0.35101407766342163,-0.11585066467523575,0.7193647027015686,0.528209924697876,-0.06471692025661469,0.7383787035942078,0.4607507586479187,-0.09263347834348679,0.7504845261573792,0.4077112376689911,-0.10938635468482971,0.7616498470306396,0.3595739006996155,-0.12175809592008591,0.7284635305404663,0.555967390537262,-0.0734947919845581,0.7480767369270325,0.49457964301109314,-0.09889039397239685,0.76161789894104,0.4455662965774536,-0.11170094460248947,0.7736947536468506,0.4024284780025482,-0.1207059845328331,0.7411594390869141,0.5891048908233643,-0.08186826854944229,0.7542500495910645,0.5508774518966675,-0.10318154096603394,0.7647910118103027,0.5173594951629639,-0.11060551553964615,0.7750872373580933,0.4885725975036621,-0.1159682348370552
Z,0.7111910581588745,0.9566761255264282,5.418936552814557e-07,0.6688705682754517,0.8792032599449158,-0.003867463208734989,0.6732149124145508,0.7743804454803467,-0.010840564966201782,0.6928933262825012,0.7068328261375427,-0.023496802896261215,0.7109514474868774,0.64838045835495,-0.03725540637969971,0.6939672231674194,0.6605097651481628,0.000791478028986603,0.707139253616333,0.5422112941741943,-0.02472112514078617,0.7180901169776917,0.45930761098861694,-0.04669114202260971,0.7351465821266174,0.3888419270515442,-0.06247255578637123,0.7071744799613953,0.6591950058937073,-0.017784789204597473,0.7163572311401367,0.5295816659927368,-0.043979059904813766,0.7322268486022949,0.43636253476142883,-0.06720910221338272,0.7531865239143372,0.353889524936676,-0.08276207000017166,0.726323127746582,0.6762048006057739,-0.03925735503435135,0.7381778955459595,0.5486316084861755,-0.06425060331821442,0.7555270195007324,0.46278709173202515,-0.08116482198238373,0.7734130620956421,0.38903239369392395,-0.09165217727422714,0.7480723261833191,0.7053543329238892,-0.06234520673751831,0.7575060129165649,0.6043145060539246,-0.08132820576429367,0.7671501636505127,0.5368441343307495,-0.08908544480800629,0.7782048583030701,0.47717148065567017,-0.0942871943116188
Z,0.7117895483970642,0.6156923770904541,4.0945803903014166e-07,0.7123503684997559,0.5704450011253357,-0.010875115171074867,0.7248052358627319,0.5183907151222229,-0.02765783853828907,0.7464100122451782,0.48336485028266907,-0.04352208599448204,0.7653262615203857,0.4535260796546936,-0.06203549727797508,0.7157928347587585,0.49417489767074585,-0.05308286473155022,0.7267367243766785,0.42940235137939453,-0.08291678130626678,0.7335044145584106,0.3818209767341614,-0.10211129486560822,0.7389411330223083,0.3414040207862854,-0.11561810225248337,0.7216979265213013,0.5096075534820557,-0.06362809240818024,0.741226315498352,0.4487394690513611,-0.09302667528390884,0.7563461661338806,0.4041751027107239,-0.11005950719118118,0.7690117359161377,0.36349400877952576,-0.12253237515687943,0.730406641960144,0.5354997515678406,-0.07339811325073242,0.7478746175765991,0.4772345721721649,-0.10065911710262299,0.7625291347503662,0.43342581391334534,-0.11389335244894028,0.7745388746261597,0.39315295219421387,-0.12311944365501404,0.7423996925354004,0.5672458410263062,-0.08282117545604706,0.755924642086029,0.5292774438858032,-0.10633936524391174,0.7658748030662537,0.4967607259750366,-0.11575774103403091,0.7753012776374817,0.46705907583236694,-0.1225709617137909
